DEBUG 2019-01-06 09:22:46,658 [1    ] Abp.Modules.AbpModuleManager             - Loading Abp modules...
DEBUG 2019-01-06 09:22:46,970 [1    ] o.Configuration.LanguageManagementConfig - Converted MyFirstBoilerPlate (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2019-01-06 09:22:46,970 [1    ] o.Configuration.LanguageManagementConfig - Converted AbpWeb (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2019-01-06 09:22:47,403 [1    ] ameworkCore.AbpEntityFrameworkCoreModule - Registering DbContext: MyFirstBoilerPlate.EntityFrameworkCore.MyFirstBoilerPlateDbContext, MyFirstBoilerPlate.EntityFrameworkCore, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-01-06 09:22:49,355 [1    ] Abp.Localization.LocalizationManager     - Initializing 4 localization sources.
DEBUG 2019-01-06 09:22:49,588 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: Abp
DEBUG 2019-01-06 09:22:49,918 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: AbpZero
DEBUG 2019-01-06 09:22:50,089 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: MyFirstBoilerPlate
DEBUG 2019-01-06 09:22:50,305 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: AbpWeb
DEBUG 2019-01-06 09:22:50,782 [1    ] Abp.BackgroundJobs.BackgroundJobManager  - Start background worker: Abp.BackgroundJobs.BackgroundJobManager
DEBUG 2019-01-06 09:22:50,841 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Found 10 classes define auto mapping attributes
DEBUG 2019-01-06 09:22:50,841 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - MyFirstBoilerPlate.Models.TokenAuth.ExternalLoginProviderInfoModel
DEBUG 2019-01-06 09:22:50,851 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - MyFirstBoilerPlate.Users.Dto.CreateUserDto
DEBUG 2019-01-06 09:22:50,852 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - MyFirstBoilerPlate.Users.Dto.UserDto
DEBUG 2019-01-06 09:22:50,853 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - MyFirstBoilerPlate.Sessions.Dto.TenantLoginInfoDto
DEBUG 2019-01-06 09:22:50,853 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - MyFirstBoilerPlate.Sessions.Dto.UserLoginInfoDto
DEBUG 2019-01-06 09:22:50,853 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - MyFirstBoilerPlate.Roles.Dto.CreateRoleDto
DEBUG 2019-01-06 09:22:50,853 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - MyFirstBoilerPlate.Roles.Dto.PermissionDto
DEBUG 2019-01-06 09:22:50,853 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - MyFirstBoilerPlate.Roles.Dto.RoleDto
DEBUG 2019-01-06 09:22:50,854 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - MyFirstBoilerPlate.MultiTenancy.Dto.CreateTenantDto
DEBUG 2019-01-06 09:22:50,854 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - MyFirstBoilerPlate.MultiTenancy.Dto.TenantDto
INFO  2019-01-06 09:23:04,654 [5    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/  
INFO  2019-01-06 09:23:11,402 [5    ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "Index", controller = "Home", area = ""}. Executing action MyFirstBoilerPlate.Web.Host.Controllers.HomeController.Index (MyFirstBoilerPlate.Web.Host)
INFO  2019-01-06 09:23:13,472 [5    ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method MyFirstBoilerPlate.Web.Host.Controllers.HomeController.Index (MyFirstBoilerPlate.Web.Host) - Validation state: Valid
INFO  2019-01-06 09:23:13,483 [5    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method MyFirstBoilerPlate.Web.Host.Controllers.HomeController.Index (MyFirstBoilerPlate.Web.Host), returned result Microsoft.AspNetCore.Mvc.RedirectResult in 2.9129ms.
INFO  2019-01-06 09:23:13,844 [15   ] vc.Infrastructure.RedirectResultExecutor - Executing RedirectResult, redirecting to /swagger.
INFO  2019-01-06 09:23:13,867 [15   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action MyFirstBoilerPlate.Web.Host.Controllers.HomeController.Index (MyFirstBoilerPlate.Web.Host) in 2454.9754ms
INFO  2019-01-06 09:23:13,957 [15   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 9315.023ms 302 
INFO  2019-01-06 09:23:13,981 [15   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger  
INFO  2019-01-06 09:23:14,002 [15   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 37.3973ms 301 
INFO  2019-01-06 09:23:14,009 [15   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/index.html  
INFO  2019-01-06 09:23:14,057 [15   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 47.913ms 200 text/html
INFO  2019-01-06 09:23:14,077 [14   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/swagger-ui.css  
INFO  2019-01-06 09:23:14,091 [5    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/swagger-ui-bundle.js  
INFO  2019-01-06 09:23:14,205 [4    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger-ui.css'. Physical path: 'N/A'
INFO  2019-01-06 09:23:14,379 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/ui/abp.js  
INFO  2019-01-06 09:23:14,422 [4    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 346.6213ms 200 text/css
INFO  2019-01-06 09:23:14,429 [4    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/swagger-ui-standalone-preset.js  
INFO  2019-01-06 09:23:14,498 [14   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger/ui/abp.js'. Physical path: '/Users/huzaifahdzulkifli/Downloads/4.3.1/aspnet-core/src/MyFirstBoilerPlate.Web.Host/wwwroot/swagger/ui/abp.js'
INFO  2019-01-06 09:23:14,505 [10   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger-ui-bundle.js'. Physical path: 'N/A'
INFO  2019-01-06 09:23:14,527 [14   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 141.9849ms 200 application/javascript
INFO  2019-01-06 09:23:14,533 [14   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/ui/abp.swagger.js  
INFO  2019-01-06 09:23:14,540 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 442.9073ms 200 application/javascript
INFO  2019-01-06 09:23:14,581 [10   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger/ui/abp.swagger.js'. Physical path: '/Users/huzaifahdzulkifli/Downloads/4.3.1/aspnet-core/src/MyFirstBoilerPlate.Web.Host/wwwroot/swagger/ui/abp.swagger.js'
INFO  2019-01-06 09:23:14,640 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 65.8293ms 200 application/javascript
INFO  2019-01-06 09:23:14,681 [4    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger-ui-standalone-preset.js'. Physical path: 'N/A'
INFO  2019-01-06 09:23:14,687 [4    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 259.011ms 200 application/javascript
INFO  2019-01-06 09:23:15,503 [15   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/v1/swagger.json  
INFO  2019-01-06 09:23:15,696 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/favicon-32x32.png  
INFO  2019-01-06 09:23:15,702 [13   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/favicon-32x32.png'. Physical path: 'N/A'
INFO  2019-01-06 09:23:15,708 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 11.8312ms 200 image/png
INFO  2019-01-06 09:23:15,714 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/favicon-16x16.png  
INFO  2019-01-06 09:23:15,720 [13   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/favicon-16x16.png'. Physical path: 'N/A'
INFO  2019-01-06 09:23:15,727 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 11.9261ms 200 image/png
INFO  2019-01-06 09:23:15,850 [15   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 348.6218ms 200 application/json;charset=utf-8
INFO  2019-01-06 09:28:14,132 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:21021/AbpUserConfiguration/GetAll  
INFO  2019-01-06 09:28:14,193 [10   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-01-06 09:28:14,212 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 171.9779ms 204 
INFO  2019-01-06 09:28:14,220 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/AbpUserConfiguration/GetAll application/json 
INFO  2019-01-06 09:28:14,226 [10   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-01-06 09:28:14,243 [10   ] uthentication.JwtBearer.JwtBearerHandler - JwtBearer was not authenticated. Failure message: No SecurityTokenValidator available for token: null
WARN  2019-01-06 09:28:14,256 [10   ] calization.RequestLocalizationMiddleware - AbpLocalizationHeaderRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-01-06 09:28:14,262 [10   ] calization.RequestLocalizationMiddleware - AbpLocalizationHeaderRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-01-06 09:28:14,303 [10   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAll", controller = "AbpUserConfiguration", area = ""}. Executing action Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore)
INFO  2019-01-06 09:28:14,308 [10   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-01-06 09:28:14,318 [10   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore) - Validation state: Valid
INFO  2019-01-06 09:28:15,656 [10   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.JsonResult in 1330.6113ms.
INFO  2019-01-06 09:28:16,124 [22   ] matters.Json.Internal.JsonResultExecutor - Executing JsonResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-01-06 09:28:16,185 [22   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore) in 1876.3442ms
INFO  2019-01-06 09:28:16,193 [22   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1973.0393ms 200 application/json; charset=utf-8
INFO  2019-01-06 09:28:16,234 [22   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:21021/api/services/app/Session/GetCurrentLoginInformations  
INFO  2019-01-06 09:28:16,258 [22   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-01-06 09:28:16,316 [22   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 90.2394ms 204 
INFO  2019-01-06 09:28:16,322 [22   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/api/services/app/Session/GetCurrentLoginInformations application/json 
INFO  2019-01-06 09:28:16,329 [22   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-01-06 09:28:16,354 [22   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetCurrentLoginInformations", controller = "Session"}. Executing action MyFirstBoilerPlate.Sessions.SessionAppService.GetCurrentLoginInformations (MyFirstBoilerPlate.Application)
INFO  2019-01-06 09:28:16,360 [22   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-01-06 09:28:16,500 [22   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method MyFirstBoilerPlate.Sessions.SessionAppService.GetCurrentLoginInformations (MyFirstBoilerPlate.Application) - Validation state: Valid
INFO  2019-01-06 09:28:16,516 [22   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method MyFirstBoilerPlate.Sessions.SessionAppService.GetCurrentLoginInformations (MyFirstBoilerPlate.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 7.9611ms.
INFO  2019-01-06 09:28:16,549 [22   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-01-06 09:28:16,578 [22   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action MyFirstBoilerPlate.Sessions.SessionAppService.GetCurrentLoginInformations (MyFirstBoilerPlate.Application) in 217.8701ms
INFO  2019-01-06 09:28:16,585 [22   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 262.5752ms 200 application/json; charset=utf-8
INFO  2019-01-06 09:28:25,539 [22   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:21021/api/TokenAuth/Authenticate  
INFO  2019-01-06 09:28:25,546 [22   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-01-06 09:28:25,553 [22   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 14.4441ms 204 
INFO  2019-01-06 09:28:25,561 [22   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:21021/api/TokenAuth/Authenticate application/json 77
INFO  2019-01-06 09:28:25,567 [22   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-01-06 09:28:25,605 [22   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "Authenticate", controller = "TokenAuth", area = ""}. Executing action MyFirstBoilerPlate.Controllers.TokenAuthController.Authenticate (MyFirstBoilerPlate.Web.Core)
INFO  2019-01-06 09:28:25,611 [22   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-01-06 09:28:26,466 [22   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method MyFirstBoilerPlate.Controllers.TokenAuthController.Authenticate (MyFirstBoilerPlate.Web.Core) with arguments (MyFirstBoilerPlate.Models.TokenAuth.AuthenticateModel) - Validation state: Valid
INFO  2019-01-06 09:28:29,043 [30   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method MyFirstBoilerPlate.Controllers.TokenAuthController.Authenticate (MyFirstBoilerPlate.Web.Core), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 2570.6085ms.
INFO  2019-01-06 09:28:29,567 [39   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-01-06 09:28:29,576 [39   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action MyFirstBoilerPlate.Controllers.TokenAuthController.Authenticate (MyFirstBoilerPlate.Web.Core) in 3964.9321ms
INFO  2019-01-06 09:28:29,585 [39   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 4022.3606ms 200 application/json; charset=utf-8
INFO  2019-01-06 09:28:30,009 [30   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:21021/AbpUserConfiguration/GetAll  
INFO  2019-01-06 09:28:30,015 [30   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-01-06 09:28:30,021 [30   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 11.9965ms 204 
INFO  2019-01-06 09:28:30,038 [39   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/AbpUserConfiguration/GetAll application/json 
INFO  2019-01-06 09:28:30,046 [39   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-01-06 09:28:30,119 [39   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-01-06 09:28:30,751 [33   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-01-06 09:28:30,758 [33   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-01-06 09:28:30,764 [33   ] calization.RequestLocalizationMiddleware - AbpLocalizationHeaderRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-01-06 09:28:30,769 [33   ] calization.RequestLocalizationMiddleware - AbpLocalizationHeaderRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-01-06 09:28:30,975 [30   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-01-06 09:28:30,982 [30   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-01-06 09:28:31,009 [30   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAll", controller = "AbpUserConfiguration", area = ""}. Executing action Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore)
INFO  2019-01-06 09:28:31,014 [30   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-01-06 09:28:31,020 [30   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore) - Validation state: Valid
INFO  2019-01-06 09:28:31,995 [31   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.JsonResult in 957.9058ms.
INFO  2019-01-06 09:28:32,220 [31   ] matters.Json.Internal.JsonResultExecutor - Executing JsonResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-01-06 09:28:32,228 [31   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore) in 1212.6195ms
INFO  2019-01-06 09:28:32,239 [31   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 2203.44ms 200 application/json; charset=utf-8
INFO  2019-01-06 09:28:32,247 [31   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:21021/api/services/app/Session/GetCurrentLoginInformations  
INFO  2019-01-06 09:28:32,253 [31   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-01-06 09:28:32,259 [31   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 14.3343ms 204 
INFO  2019-01-06 09:28:32,265 [31   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/api/services/app/Session/GetCurrentLoginInformations application/json 
INFO  2019-01-06 09:28:32,271 [31   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-01-06 09:28:32,277 [31   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-01-06 09:28:32,284 [31   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-01-06 09:28:32,296 [31   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-01-06 09:28:32,302 [31   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-01-06 09:28:32,308 [31   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-01-06 09:28:32,319 [31   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetCurrentLoginInformations", controller = "Session"}. Executing action MyFirstBoilerPlate.Sessions.SessionAppService.GetCurrentLoginInformations (MyFirstBoilerPlate.Application)
INFO  2019-01-06 09:28:32,327 [31   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-01-06 09:28:32,346 [31   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method MyFirstBoilerPlate.Sessions.SessionAppService.GetCurrentLoginInformations (MyFirstBoilerPlate.Application) - Validation state: Valid
INFO  2019-01-06 09:28:32,556 [39   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method MyFirstBoilerPlate.Sessions.SessionAppService.GetCurrentLoginInformations (MyFirstBoilerPlate.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 204.0565ms.
INFO  2019-01-06 09:28:32,614 [39   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-01-06 09:28:32,622 [39   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action MyFirstBoilerPlate.Sessions.SessionAppService.GetCurrentLoginInformations (MyFirstBoilerPlate.Application) in 296.033ms
INFO  2019-01-06 09:28:32,628 [39   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 362.3053ms 200 application/json; charset=utf-8
